Route,Run,Sequence,Bus_Stop_Code
N47,1,14,55666
N47,1,15,77086
N47,1,16,57792
N47,1,17,72106
N47,1,18,49643
N47,1,19,59054
N47,1,20,76646
N47,1,21,57245
N47,1,22,52012
N47,1,23,56247
N47,1,24,58576
N47,1,25,77522
N47,1,26,73142
N47,1,27,53864
N47,1,28,52763
N47,1,29,73051
N47,1,30,73660
N47,1,31,52443
N47,1,32,49530
N47,1,33,53149
N47,1,34,58132
N47,1,35,53643
N47,1,36,58104
N47,1,37,58156
N47,1,38,54384
N47,1,39,52478
N47,1,40,56458
N47,1,41,54705
N47,1,42,59043
N47,1,43,74695
N47,1,44,58547
N47,1,45,49459
N47,1,46,57068
N47,1,47,76055
N47,1,48,72722
N47,1,49,56064
N47,1,50,56493
N47,1,51,72220
N47,1,52,57543
N47,1,53,72918
N47,1,54,76189
N47,1,55,54218
N47,1,56,50791
N47,1,57,52108
N47,1,58,74109
N47,1,59,74615
N47,1,60,54978
N47,1,61,58896
N47,1,62,77260
N47,1,63,72355
N47,1,64,47121
N47,1,65,57112
N47,1,66,59590
N47,1,67,75127
N47,1,68,59496
N47,1,69,58532
N47,1,70,48550
N47,1,71,47788
N47,1,72,59180
N47,1,73,71460
N47,1,74,51924
N47,1,75,74714
N47,1,76,53688
N47,1,77,58136
N47,1,78,74490
N47,1,79,48903
N47,1,80,47348
N47,1,81,71875
N47,1,82,71953
N47,1,83,49130
N47,1,84,51684
N47,1,85,53588
N47,1,86,50479
N47,1,87,72179
N47,1,88,75709
N47,1,89,51572
N47,1,90,55520
N47,1,91,55948
N47,1,92,47641
N47,1,93,51075
N47,1,94,73827
N47,1,95,51631
N47,1,96,74355
N47,1,97,52681
N47,1,98,55278
N47,1,99,54151
N47,1,100,71581
N47,1,101,73283
N47,1,102,77693
N47,1,103,76484
N47,1,104,56577
N47,1,105,53865
N47,1,106,71659
N47,1,107,71535
N47,1,108,73263
N47,2,1,73263
N47,2,2,71856
N47,2,3,55014
N47,2,4,76706
N47,2,5,75017
N47,2,6,52118
N47,2,7,47638
N47,2,8,73786
N47,2,9,57395
N47,2,10,49769
N47,2,11,51126
N47,2,12,50579
N47,2,13,51133
N47,2,14,56945
N47,2,15,48963
N47,2,16,52960
N47,2,17,52367
N47,2,18,77246
N47,2,19,77851
N47,2,20,71448
N47,2,21,75594
N47,2,22,59522
N47,2,23,77914
N47,2,24,50499
N47,2,25,73014
N47,2,26,49632
N47,2,27,49711
N47,2,28,53734
N47,2,29,57690
N47,2,30,77424
N47,2,31,50743
N47,2,32,55154
N47,2,33,53181
N47,2,34,50022
N47,2,35,71540
N47,2,36,56981
N47,2,37,76627
N47,2,38,58029
N47,2,39,74145
N47,2,40,76119
N47,2,41,73925
N47,2,42,73803
N47,2,43,59019
N47,2,44,51776
N47,2,45,51922
N47,2,46,72454
N47,2,47,54902
N47,2,48,56258
N47,2,49,73382
N47,2,50,48286
N47,2,51,75072
N47,2,52,52180
N47,2,53,50938
N47,2,54,58753
N47,2,55,58786
N47,2,56,50348
N47,2,57,72892
N47,2,58,50838
N47,2,59,77489
N47,2,60,50598
N47,2,61,75568
N47,2,62,51994
N47,2,63,58189
N47,2,64,47591
N47,2,65,77187
N47,2,66,71147
N47,2,67,75925
N47,2,68,72033
N47,2,69,71909
N47,2,70,52787
N47,2,71,54899
N47,2,72,54743
N47,2,73,53445
N47,2,74,71878
N47,2,75,49898
N47,2,76,72735
N47,2,77,51433
N47,2,78,58011
N47,2,79,51987
N47,2,80,71084
N47,2,81,77511
N47,2,82,77031
N47,2,83,72180
N47,2,84,57892
N47,2,85,50766
N47,2,86,76264
N47,2,87,71500
N47,2,88,58380
N47,2,89,72966
N47,2,90,77771
N47,2,91,74343
N47,2,92,57681
N47,2,93,73195
N47,2,94,49762
N47,2,95,51004
N47,2,96,77565
N47,2,97,52782
N47,2,98,77866
N47,2,99,76629
N47,2,100,76996
N47,2,101,52128
N47,2,102,71636
N47,2,103,77694
N5,1,1,75347
N5,1,2,55869
N5,1,3,50025
N5,1,4,58482
N5,1,5,56878
N5,1,6,52312
N5,1,7,52594
N5,1,8,76110
N5,1,9,48627
N5,1,10,47283
N5,1,11,59184
N5,1,12,57871
N5,1,13,76801
N5,1,14,57286
N5,1,15,51210
N5,1,16,54626
N5,1,17,73008
N5,1,18,57676
N5,1,19,51855
N5,1,20,52360
N5,1,21,73731
N5,1,22,57431
N5,1,23,77251
N5,1,24,76294
N5,1,25,54931
N5,1,26,55747
N5,1,27,53178
N5,1,28,76507
N5,1,29,55782
N5,1,30,56130
N5,1,31,49797
N5,1,32,50660
N5,1,33,76084
N5,1,34,50657
N5,1,35,58445
N5,1,36,54544
N5,1,37,57794
N5,1,38,51254
N5,1,39,72683
N5,1,40,58796
N5,1,41,48046
N5,1,42,49569
N5,1,43,75962
N5,1,44,76840
N5,1,45,73683
N5,1,46,76407
N5,1,47,57844
N5,1,48,47209
N5,1,49,73279
N5,1,50,76514
N5,1,51,73862
N5,1,52,55724
N5,1,53,51298
N5,1,54,50692
N5,1,55,58422
N5,1,56,57641
N5,1,57,58577
N5,1,58,50975
N5,1,59,57596
N5,1,60,73135
N5,1,61,77942
N5,1,62,50347
N5,1,63,47917
N5,1,64,71707
N5,1,65,76483
N5,1,66,55677
N5,1,67,48235
N5,2,1,57023
N5,2,2,47932
N5,2,3,47473
N5,2,4,57455
N5,2,5,59142
N5,2,6,71293
N5,2,7,54958
N5,2,8,53811
N5,2,9,59287
N5,2,10,73933
N5,2,11,76141
N5,2,12,57918
N5,2,13,50915
N5,2,14,71137
N5,2,15,74888
N5,2,16,55641
N5,2,17,76067
N5,2,18,72741
N5,2,19,56992
N5,2,20,77811
N5,2,21,54812
N5,2,22,56866
N5,2,23,75822
N5,2,24,71107
N5,2,25,73885
N5,2,26,55739
N5,2,27,76021
N5,2,28,75820
N5,2,29,74446
N5,2,30,52865
N5,2,31,53026
N5,2,32,57466
N5,2,33,76737
N5,2,34,48319
N5,2,35,59014
N5,2,36,48222
N5,2,37,77247
N5,2,38,59543
N5,2,39,49729
N5,2,40,49360
N5,2,41,52633
N5,2,42,72356
N5,2,43,54878
N5,2,44,72456
N5,2,45,52653
N5,2,46,77943
N5,2,47,50328
N5,2,48,55057
N5,2,49,49970
N5,2,50,76735
N5,2,51,48809
N5,2,52,77575
N5,2,53,76801
N5,2,54,71354
N5,2,55,47807
N5,2,56,54558
N5,2,57,52199
N5,2,58,53977
N5,2,59,49308
N5,2,60,49947
N5,2,61,49615
N5,2,62,74312
N5,2,63,57920
N5,2,64,71192
N55,1,1,77897
N55,1,2,54843
N55,1,3,72857
N55,1,4,77092
N55,1,5,57729
N55,1,6,52267
N55,1,7,48962
N55,1,8,73916
N55,1,9,58684
N55,1,10,51534
N55,1,11,77499
N55,1,12,77618
N55,1,13,55023
N55,1,14,72691
N55,1,15,52072
N55,1,16,52863
N55,1,17,49808
N55,1,18,73360
N55,1,19,48650
N55,1,20,50584
N55,1,21,49451
N55,1,22,52869
N55,1,23,49793
N55,1,24,59240
N55,1,25,48204
N55,1,26,51007
N55,1,27,56863
N55,1,28,74670
N55,1,29,77497
N55,1,30,77513
N55,1,31,71336
N55,1,32,59327
N55,1,33,54078
N55,1,34,72578
N55,1,35,76079
N55,1,36,49955
N55,1,37,50021
N55,1,38,48975
N55,1,39,55887
N55,1,40,51968
N55,1,41,77661
N55,1,42,71685
N55,1,43,54763
N55,1,44,56028
N55,1,45,77184
N55,1,46,72721
N55,1,47,74310
N55,1,48,51166
N55,1,49,52375
N55,1,50,53018
N55,1,51,72935
N55,1,52,74170
N55,1,53,52781
N55,1,54,73766
N55,1,55,75227
N55,1,56,76309
N55,1,57,54250
N55,1,58,75670
N55,1,59,56780
N55,1,60,58294
N55,1,61,77036
N55,1,62,74953
N55,1,63,71142
N55,1,64,76087
N55,1,65,51952
N55,1,66,77994
N55,1,67,51691
N55,1,68,52323
N55,1,69,56700
N55,1,70,52291
N55,1,71,74729
N55,1,72,54298
N55,1,73,55553
N55,1,74,75668
N55,1,75,47551
N55,1,76,55563
N55,1,77,54935
N55,1,78,54427
N55,1,79,72245
N55,2,1,51487
N55,2,2,51889
N55,2,3,52226
N55,2,4,51963
N55,2,5,54468
N55,2,6,77374
N55,2,7,52881
N55,2,8,57929
N55,2,9,76465
N55,2,10,72354
N55,2,11,47889
N55,2,12,54475
N55,2,13,52745
N55,2,14,56749
N55,2,15,55867
N55,2,16,55459
N55,2,17,55939
N55,2,18,49885
N55,2,19,55774
N55,2,20,76566
N55,2,21,50890
N55,2,22,58580
N55,2,23,48630
N55,2,24,48807
N55,2,25,54672
N55,2,26,52361
N55,2,27,56692
N55,2,28,73959
N55,2,29,58141
N55,2,30,77588
N55,2,31,74507
N55,2,32,77678
N55,2,33,71791
N55,2,34,74543
N55,2,35,52122
N55,2,36,71253
N55,2,37,52587
N55,2,38,52888
N55,2,39,74412
N55,2,40,57278
N55,2,41,73684
N55,2,42,74596
N55,2,43,47540
N55,2,44,77123
N55,2,45,77974
N55,2,46,52021
N55,2,47,77903
N55,2,48,48549
N55,2,49,54881
N55,2,50,73028
N55,2,51,52660
N55,2,52,51083
N55,2,53,56591
N55,2,54,58654
N55,2,55,55625
N55,2,56,72753
N55,2,57,56131
N55,2,58,72618
N55,2,59,71138
N55,2,60,73342
N55,2,61,48942
N55,2,62,76197
N55,2,63,57714
N55,2,64,49407
N55,2,65,73354
N55,2,66,49859
N55,2,67,73515
N55,2,68,76954
N55,2,69,50452
N55,2,70,53841
N55,2,71,49880
N55,2,72,74542
N55,2,73,50234
N55,2,74,75892
N55,2,75,52356
N55,2,76,50290
N55,2,77,77010
N550,1,1,49692
N550,1,2,52905
N550,1,3,76531
N550,1,4,72482
N550,1,5,75283
N550,1,6,73286
N550,1,7,75950
N550,1,8,53632
N550,1,9,51659
N550,1,10,75235
N550,1,11,76024
N550,1,12,49001
N550,1,13,51244
N550,1,14,47908
N550,1,15,51391
N550,1,16,75939
N550,1,17,53500
N550,1,18,55147
N550,1,19,50095
N550,1,20,72400
N550,1,21,53228
N550,1,22,53452
N550,1,23,77343
N550,1,24,72138
N550,1,25,53825
N550,1,26,72886
N550,1,27,77453
N550,1,28,57673
N550,1,29,76008
N550,1,30,51380
N550,1,31,51263
N550,1,32,72779
N550,1,33,51250
N550,1,34,51464
N550,1,35,52357
N550,1,36,72536
N550,1,37,77930
N550,1,38,53958
N550,1,39,59076
N550,1,40,57058
N550,1,41,57474
N550,1,42,51363
N550,1,43,72323
N550,1,44,73704
N550,1,45,49183
N550,1,46,51432
N550,1,47,76378
N550,1,48,49166
N550,1,49,58809
N550,1,50,72668
N550,1,51,77547
N550,1,52,76615
N550,1,53,48455
N550,1,54,51790
N550,1,55,54820
N550,1,56,59391
N550,1,57,57377
N550,2,1,51827
N550,2,2,73689
N550,2,3,47848
N550,2,4,73923
N550,2,5,50484
N550,2,6,75813
N550,2,7,76539
N550,2,8,47950
N550,2,9,71703
N550,2,10,50519
N550,2,11,76838
N550,2,12,73284
N550,2,13,76947
N550,2,14,73623
N550,2,15,50532
N550,2,16,52238
N550,2,17,56669
N550,2,18,75845
N550,2,19,50948
N550,2,20,47649
N550,2,21,73708
N550,2,22,50420
N550,2,23,58467
N550,2,24,74754
N550,2,25,74843
N550,2,26,52240
N550,2,27,59532
N550,2,28,73715
N550,2,29,52319
N550,2,30,48696
N550,2,31,73003
N550,2,32,48264
N550,2,33,73470
N550,2,34,53410
N550,2,35,55267
N550,2,36,72903
N550,2,37,74927
N550,2,38,50653
N550,2,39,53296
N550,2,40,57183
N550,2,41,75711
N550,2,42,72904
N550,2,43,58497
N550,2,44,77801
N550,2,45,72196
N550,2,46,73058
N550,2,47,72432
N550,2,48,72745
N550,2,49,72266
N550,2,50,48888
N550,2,51,74533
N550,2,52,48756
N550,2,53,75159
N550,2,54,74476
N550,2,55,58872
N551,1,1,49692
N551,1,2,54289
N551,1,3,75322
N551,1,4,51475
N551,1,5,57361
N551,1,6,73152
N551,1,7,47546
N551,1,8,56735
N551,1,9,53477
N551,1,10,56901
N551,1,11,51659
N551,1,12,75235
N551,1,13,76024
N551,1,14,49001
N551,1,15,51244
N551,1,16,47908
N551,1,17,51466
N551,1,18,73005
N551,1,19,71599
N551,1,20,74080
N551,1,21,72734
N551,1,22,54137
N551,1,23,51506
N551,1,24,72270
N551,1,25,59286
N551,1,26,53452
N551,1,27,77343
N551,1,28,72138
N551,1,29,53825
N551,1,30,51537
N551,1,31,74237
N551,1,32,54895
N551,1,33,75713
N551,1,34,54561
N551,1,35,51790
N551,1,36,54820
N551,1,37,59391
N551,1,38,51763
N551,1,39,73275
N551,1,40,57968
N551,1,41,48308
N551,1,42,49414
N551,1,43,53982
N551,1,44,56266
N551,1,45,77508
N551,1,46,53727
N551,1,47,52275
N551,1,48,71063
N551,1,49,74934
N551,1,50,57569
N551,1,51,52625
N551,1,52,71835
N551,1,53,54750
N551,1,54,56594
N551,1,55,77639
N551,1,56,72068
N551,1,57,57359
N551,1,58,55497
N551,1,59,50248
N551,1,60,54962
N551,1,61,74778
N551,1,62,74241
N551,1,63,55840
N551,1,64,56121
N551,1,65,91561
N551,1,66,71469
N551,1,67,71031
N551,1,68,48757
N551,1,69,52837
N551,1,70,51205
N551,1,71,50173
N551,2,1,54010
N551,2,2,74461
N551,2,3,52852
N551,2,4,73048
N551,2,5,77774
N551,2,6,77626
N551,2,7,73807
N551,2,8,49437
N551,2,9,53460
N551,2,10,55229
N551,2,11,52657
N551,2,12,73022
N551,2,13,77051
N551,2,14,59461
N551,2,15,72728
N551,2,16,59562
N551,2,17,74247
N551,2,18,53158
N551,2,19,55514
N551,2,20,72057
N551,2,21,51484
N551,2,22,51660
N551,2,23,53683
N551,2,24,72702
N551,2,25,57170
N551,2,26,73471
N551,2,27,73947
N551,2,28,57910
N551,2,29,49899
N551,2,30,73168
N551,2,31,51827
N551,2,32,73689
N551,2,33,47848
N551,2,34,54110
N551,2,35,55228
N551,2,36,53781
N551,2,37,71525
N551,2,38,48791
N551,2,39,48264
N551,2,40,73470
N551,2,41,53410
N551,2,42,72677
N551,2,43,53518
N551,2,44,59073
N551,2,45,73633
N551,2,46,49978
N551,2,47,54542
N551,2,48,49032
N551,2,49,58497
N551,2,50,77801
N551,2,51,72196
N551,2,52,73058
N551,2,53,72432
N551,2,54,73195
N551,2,55,49762
N551,2,56,51004
N551,2,57,77565
N551,2,58,52782
N551,2,59,77866
N551,2,60,76629
N551,2,61,76996
N551,2,62,52128
N551,2,63,71636
N551,2,64,75034
N551,2,65,58872
N63,1,1,53937
N63,1,2,51371
N63,1,3,58025
N63,1,4,47829
N63,1,5,53525
N63,1,6,57680
N63,1,7,74438
N63,1,8,77696
N63,1,9,71488
N63,1,10,73134
N63,1,11,71742
N63,1,12,55661
N63,1,13,49188
N63,1,14,74116
N63,1,15,72231
N63,1,16,74632
N63,1,17,56680
N63,1,18,50488
N63,1,19,54062
N63,1,20,57668
N63,1,21,51028
N63,1,22,58027
N63,1,23,72359
N63,1,24,53250
N63,1,25,47599
N63,1,26,75180
N63,1,27,51437
N63,1,28,53348
N63,1,29,57546
N63,1,30,50237
N63,1,31,53491
N63,1,32,57457
N63,1,33,77701
N63,1,34,52506
N63,1,35,48216
N63,1,36,49564
N63,1,37,72877
N63,1,38,49429
N63,1,39,74155
N63,1,40,74720
N63,1,41,77293
N63,1,42,47080
N63,1,43,77271
N63,1,44,72986
N63,1,45,53092
N63,1,46,49401
N63,1,47,47306
N63,1,48,59385
N63,1,49,50476
N63,1,50,72008
N63,1,51,52954
N63,1,52,52374
N63,1,53,56404
N63,1,54,58454
N63,1,55,57130
N63,2,1,54414
N63,2,2,54174
N63,2,3,73500
N63,2,4,72550
N63,2,5,49787
N63,2,6,54064
N63,2,7,56116
N63,2,8,76314
N63,2,9,74505
N63,2,10,54419
N63,2,11,77804
N63,2,12,71682
N63,2,13,71451
N63,2,14,53559
N63,2,15,91311
N63,2,16,54134
N63,2,17,71853
N63,2,18,73585
N63,2,19,72426
N63,2,20,56108
N63,2,21,47096
N63,2,22,74809
N63,2,23,54946
N63,2,24,54396
N63,2,25,75987
N63,2,26,76589
N63,2,27,49493
N63,2,28,59255
N63,2,29,58138
N63,2,30,72809
N63,2,31,56502
N63,2,32,74389
N63,2,33,74875
N63,2,34,50491
N63,2,35,77355
N63,2,36,72706
N63,2,37,74534
N63,2,38,74085
N63,2,39,49112
N63,2,40,49126
N63,2,41,72051
N63,2,42,72786
N63,2,43,48857
N63,2,44,72987
N63,2,45,47723
N63,2,46,48440
N63,2,47,50453
N63,2,48,51960
N63,2,49,74621
N63,2,50,54252
N63,2,51,75523
N63,2,52,76340
N63,2,53,50061
N63,2,54,51600
N63,2,55,77885
N63,2,56,57755
N63,2,57,76341
N64,1,1,59091
N64,1,2,71410
N64,1,3,47391
N64,1,4,54644
N64,1,5,75908
N64,1,6,52748
N64,1,7,54188
N64,1,8,50764
N64,1,9,75479
N64,1,10,57000
N64,1,11,57123
N64,1,12,74825
N64,1,13,50356
N64,1,14,74684
N64,1,15,50296
N64,1,16,59171
N64,1,17,72199
N64,1,18,58868
N64,1,19,50569
N64,1,20,47762
N64,1,21,57530
N64,1,22,47590
N64,1,23,56631
N64,1,24,49765
N64,1,25,49967
N64,1,26,48735
N64,1,27,74773
N64,1,28,75699
N64,1,29,52563
N64,1,30,77172
N64,1,31,72322
N64,1,32,57366
N64,1,33,55576
N64,1,34,74024
N64,1,35,56569
N64,1,36,49328
N64,1,37,73467
N64,1,38,49589
N64,1,39,47263
N64,1,40,51496
N64,1,41,51557
N64,1,42,48138
N64,1,43,52336
N64,1,44,58173
N64,1,45,75191
N64,1,46,50466
N64,1,47,57797
N64,1,48,52013
N64,1,49,51135
N64,1,50,55949
N64,1,51,54430
N64,2,1,53587
N64,2,2,58273
N64,2,3,51906
N64,2,4,58473
N64,2,5,58541
N64,2,6,48701
N64,2,7,77237
N64,2,8,75130
N64,2,9,72340
N64,2,10,74144
N64,2,11,77951
N64,2,12,56136
N64,2,13,55515
N64,2,14,52993
N64,2,15,59120
N64,2,16,71538
N64,2,17,54033
N64,2,18,47516
N64,2,19,54964
N64,2,20,48372
N64,2,21,74352
N64,2,22,52903
N64,2,23,74787
N64,2,24,77794
N64,2,25,71382
N64,2,26,77854
N64,2,27,51217
N64,2,28,53195
N64,2,29,47583
N64,2,30,75980
N64,2,31,75112
N64,2,32,56870
N64,2,33,52020
N64,2,34,73395
N64,2,35,76035
N64,2,36,58530
N64,2,37,55814
N64,2,38,47107
N64,2,39,49354
N64,2,40,59348
N64,2,41,53690
N64,2,42,75977
N64,2,43,76537
N64,2,44,50077
N64,2,45,59436
N64,2,46,48143
N64,2,47,75298
N64,2,48,71747
N64,2,49,52599
N64,2,50,57154
N64,2,51,50050
N64,2,52,53878
N64,2,53,54668
N64,2,54,48638
N68,1,1,47667
N68,1,2,72774
N68,1,3,77308
N68,1,4,72820
N68,1,5,48901
N68,1,6,48589
N68,1,7,56708
N68,1,8,58406
N68,1,9,54379
N68,1,10,77376
N68,1,11,59247
N68,1,12,57007
N68,1,13,72494
N68,1,14,72620
N68,1,15,49515
N68,1,16,72577
N68,1,17,56739
N68,1,18,75836
N68,1,19,57084
N68,1,20,47259
N68,1,21,72161
N68,1,22,55005
N68,1,23,51918
N68,1,24,53151
N68,1,25,48829
N68,1,26,77586
N68,1,27,49076
N68,1,28,59238
N68,1,29,53823
N68,1,30,52845
N68,1,31,50077
N68,1,32,48143
N68,1,33,56544
N68,1,34,51335
N68,1,35,54876
N68,1,36,71045
N68,1,37,74950
N68,1,38,52086
N68,1,39,53610
N68,1,40,71250
N68,1,41,75817
N68,1,42,58480
N68,1,43,47594
N68,1,44,72543
N68,1,45,51248
N68,1,46,47074
N68,1,47,74387
N68,1,48,58665
N68,1,49,76144
N68,1,50,48026
N68,1,51,48200
N68,1,52,56046
N68,1,53,75411
N68,1,54,52129
N68,1,55,48384
N68,1,56,57513
N68,1,57,52030
N68,1,58,50560
N68,1,59,72731
N68,1,60,77926
N68,1,61,47966
N68,1,62,51401
N68,1,63,76278
N68,1,64,77049
N68,1,65,74329
N68,1,66,54975
N68,1,67,76742
N68,1,68,50075
N68,1,69,59143
N68,1,70,53332
N68,1,71,75417
N68,1,72,48571
N68,1,73,75495
N68,1,74,77245
N68,1,75,73616
N68,1,76,74184
N68,1,77,75116
N68,1,78,71424
N68,1,79,73688
N68,1,80,55592
N68,1,81,51512
N68,1,82,49298
N68,1,83,48927
N68,1,84,51095
N68,1,85,74792
N68,1,86,51165
N68,1,87,50694
N68,1,88,72073
N68,1,89,71234
N68,1,90,71098
N68,1,91,51800
N68,1,92,77665
N68,1,93,58945
N68,1,94,73488
N68,2,1,53369
N68,2,2,54468
N68,2,3,54321
N68,2,4,75466
N68,2,5,55244
N68,2,6,71368
N68,2,7,76884
N68,2,8,55837
N68,2,9,51551
N68,2,10,71828
N68,2,11,53201
N68,2,12,55755
N68,2,13,47001
N68,2,14,74579
N68,2,15,50054
N68,2,16,73560
N68,2,17,55263
N68,2,18,57949
N68,2,19,52554
N68,2,20,71377
N68,2,21,52185
N68,2,22,58116
N68,2,23,53952
N68,2,24,72686
N68,2,25,58661
N68,2,26,71846
N68,2,27,56952
N68,2,28,50475
N68,2,29,74705
N68,2,30,72819
N68,2,31,77175
N68,2,32,77206
N68,2,33,57940
N68,2,34,57741
N68,2,35,49782
N68,2,36,50360
N68,2,37,54438
N68,2,38,47772
N68,2,39,54291
N68,2,40,54773
N68,2,41,74914
N68,2,42,57356
N68,2,43,52626
N68,2,44,75154
N68,2,45,47918
N68,2,46,58593
N68,2,47,71113
N68,2,48,56616
N68,2,49,71214
N68,2,50,48083
N68,2,51,49423
N68,2,52,58441
N68,2,53,71055
N68,2,54,75253
N68,2,55,50527
N68,2,56,48276
N68,2,57,75402
N68,2,58,74471
N68,2,59,74309
N68,2,60,52151
N68,2,61,73787
N68,2,62,56294
N68,2,63,58680
N68,2,64,75335
N68,2,65,76774
N68,2,66,71788
N68,2,67,57000
N68,2,68,73337
N68,2,69,77597
N68,2,70,53148
N68,2,71,50432
N68,2,72,56994
N68,2,73,54210
N68,2,74,50069
N68,2,75,74548
N68,2,76,47332
N68,2,77,76072
N68,2,78,53062
N68,2,79,57272
N68,2,80,54138
N68,2,81,76273
N68,2,82,75325
N68,2,83,72032
N68,2,84,75719
N68,2,85,76439
N68,2,86,73374
N68,2,87,50984
N68,2,88,49580
N68,2,89,49961
N68,2,90,52487
N68,2,91,54401
N68,2,92,51470
N68,2,93,47270
N68,2,94,48263
N68,2,95,48189
N68,2,96,73586
N68,2,97,72164
N68,2,98,58610
N68,2,99,73095
N68,2,100,56523
N68,2,101,47667
N7,1,1,57884
N7,1,2,56117
N7,1,3,73126
N7,1,4,53633
N7,1,5,55411
N7,1,6,55889
N7,1,7,73910
N7,1,8,58348
N7,1,9,74980
N7,1,10,56435
N7,1,11,75818
N7,1,12,56537
N7,1,13,54805
N7,1,14,51375
N7,1,15,54028
N7,1,16,56756
N7,1,17,53923
N7,1,18,52110
N7,1,19,53450
N7,1,20,47111
N7,1,21,48810
N7,1,22,57450
N7,1,23,59157
N7,1,24,75338
N7,1,25,48232
N7,1,26,73889
N7,1,27,77864
N7,1,28,52065
N7,1,29,53314
N7,1,30,59530
N7,1,31,76126
N7,1,32,53898
N7,1,33,54900
N7,1,34,59122
N7,1,35,55800
N7,1,36,56320
N7,1,37,54664
N7,1,38,56826
N7,1,39,56160
N7,1,40,48163
N7,1,41,49019
N7,1,42,51256
N7,1,43,74798
N7,1,44,72267
N7,1,45,76957
N7,1,46,50776
N7,1,47,52243
N7,1,48,47083
N7,1,49,47922
N7,1,50,76570
N7,1,51,74485
N7,1,52,53959
N7,1,53,49331
N7,1,54,52593
N7,1,55,71296
N7,1,56,75409
N7,1,57,55545
N7,1,58,49504
N7,1,59,47977
N7,1,60,55819
N7,1,61,73601
N7,1,62,57053
N7,1,63,48563
N7,1,64,73129
N7,1,65,50739
N7,1,66,51171
N7,1,67,47781
N7,1,68,53292
N7,1,69,55052
N7,1,70,52334
N7,1,71,73952
N7,1,72,91210
N7,1,73,72798
N7,1,74,51889
N7,1,75,75249
N7,1,76,77103
N7,1,77,50334
N7,1,78,55315
N7,1,79,54049
N7,2,1,54049
N7,2,2,77186
N7,2,3,71840
N7,2,4,47551
N7,2,5,55563
N7,2,6,54935
N7,2,7,54427
N7,2,8,55329
N7,2,9,58410
N7,2,10,50794
N7,2,11,52232
N7,2,12,49732
N7,2,13,72773
N7,2,14,49046
N7,2,15,75205
N7,2,16,71343
N7,2,17,56221
N7,2,18,75850
N7,2,19,50471
N7,2,20,49139
N7,2,21,73723
N7,2,22,77913
N7,2,23,56265
N7,2,24,55448
N7,2,25,52932
N7,2,26,58139
N7,2,27,71546
N7,2,28,52918
N7,2,29,58553
N7,2,30,51430
N7,2,31,51118
N7,2,32,71353
N7,2,33,58991
N7,2,34,48058
N7,2,35,59326
N7,2,36,53503
N7,2,37,54966
N7,2,38,47081
N7,2,39,56428
N7,2,40,74845
N7,2,41,74194
N7,2,42,73020
N7,2,43,57260
N7,2,44,56803
N7,2,45,57006
N7,2,46,48499
N7,2,47,55310
N7,2,48,73348
N7,2,49,75271
N7,2,50,56031
N7,2,51,77705
N7,2,52,53900
N7,2,53,71884
N7,2,54,56857
N7,2,55,50816
N7,2,56,54227
N7,2,57,54045
N7,2,58,58503
N7,2,59,52283
N7,2,60,77554
N7,2,61,74475
N7,2,62,51881
N7,2,63,75844
N7,2,64,57586
N7,2,65,54666
N7,2,66,75561
N7,2,67,58453
N7,2,68,74180
N7,2,69,54366
N7,2,70,71821
N7,2,71,71916
N7,2,72,52412
N7,2,73,74790
N7,2,74,75062
N7,2,75,54628
N7,2,76,75913
N7,2,77,50614
N7,2,78,77871
N7,2,79,54699
N7,2,80,57147
N7,2,81,47376
N7,2,82,77517
N73,1,1,76389
N73,1,2,76848
N73,1,3,47452
N73,1,4,77064
N73,1,5,53919
N73,1,6,54323
N73,1,7,54792
N73,1,8,73952
N73,1,9,50908
N73,1,10,72798
N73,1,11,51889
N73,1,12,75249
N73,1,13,77103
N73,1,14,71293
N73,1,15,54958
N73,1,16,53811
N73,1,17,59287
N73,1,18,56230
N73,1,19,53509
N73,1,20,47997
N73,1,21,74473
N73,1,22,48684
N73,1,23,76752
N73,1,24,73945
N73,1,25,55498
N73,1,26,48616
N73,1,27,51838
N73,1,28,57779
N73,1,29,59323
N73,1,30,51164
N73,1,31,49014
N73,1,32,77827
N73,1,33,74560
N73,1,34,52316
N73,1,35,47253
N73,1,36,72351
N73,1,37,53498
N73,1,38,57416
N73,1,39,74774
N73,1,40,51546
N73,1,41,73349
N73,1,42,55801
N73,1,43,72616
N73,1,44,71289
N73,1,45,58943
N73,1,46,49172
N73,1,47,51507
N73,1,48,57324
N73,1,49,48508
N73,1,50,51919
N73,1,51,58725
N73,1,52,75995
N73,1,53,56384
N73,1,54,59503
N73,1,55,72305
N73,1,56,57746
N73,1,57,58659
N73,1,58,72382
N73,1,59,57439
N73,1,60,76331
N73,1,61,54761
N73,1,62,51057
N73,1,63,49181
N73,1,64,55058
N73,1,65,74363
N73,1,66,73314
N73,1,67,76988
N73,1,68,49562
N73,2,1,74591
N73,2,2,72707
N73,2,3,52718
N73,2,4,48402
N73,2,5,49763
N73,2,6,56307
N73,2,7,59550
N73,2,8,71763
N73,2,9,49284
N73,2,10,72680
N73,2,11,52456
N73,2,12,52026
N73,2,13,52884
N73,2,14,55143
N73,2,15,49824
N73,2,16,75308
N73,2,17,52106
N73,2,18,73465
N73,2,19,77773
N73,2,20,55408
N73,2,21,48481
N73,2,22,52442
N73,2,23,50759
